transaction_id,transaction_date,transaction_datetime,customer_id,customer_segment,product_id,product_category,region,sales_channel,quantity,unit_price,discount_percent,total_amount
TXN_00348558,2023-05-25,2023-05-25 06:12:00,CUST_003649,Standard,PROD_0374,Sports & Outdoors,North,Mobile App,2,179.23,0.0,358.46
TXN_00658354,2024-08-06,2024-08-06 10:58:00,CUST_015357,Standard,PROD_0028,Electronics,South,Phone Orders,4,1984.95,0.0,7939.8
TXN_00712513,2024-10-18,2024-10-18 21:19:00,CUST_003645,Budget,PROD_0449,Books & Media,South,Phone Orders,1,91.92,9.5,91.92
TXN_00078277,2022-05-17,2022-05-17 18:18:00,CUST_032416,Premium,PROD_0091,Electronics,North,Mobile App,3,1293.47,0.0,3880.41
TXN_00730514,2024-11-07,2024-11-07 08:46:00,CUST_000764,Standard,PROD_0379,Sports & Outdoors,South,Phone Orders,1,79.99,0.0,79.99
TXN_00064968,2022-04-28,2022-04-28 08:11:00,CUST_044664,Standard,PROD_0494,Books & Media,West,Mobile App,1,66.11,0.0,66.11
TXN_00235988,2022-12-06,2022-12-06 15:51:00,CUST_031572,Budget,PROD_0011,Electronics,Central,Phone Orders,3,1993.69,0.0,5981.07
TXN_00268892,2023-01-08,2023-01-08 21:03:00,CUST_008575,Standard,PROD_0376,Sports & Outdoors,North,Online,1,83.64,0.0,83.64
TXN_00185086,2022-10-20,2022-10-20 11:34:00,CUST_021050,Premium,PROD_0004,Electronics,North,Mobile App,1,2089.26,0.0,2089.26
TXN_00381338,2023-07-15,2023-07-15 12:29:00,CUST_029392,Standard,PROD_0172,Clothing,South,Online,1,186.96,0.0,186.96
TXN_00606647,2024-05-17,2024-05-17 06:32:00,CUST_002265,Standard,PROD_0413,Books & Media,Central,Online,3,41.5,0.0,124.5
TXN_00572825,2024-03-30,2024-03-30 17:32:00,CUST_021797,Standard,PROD_0251,Home & Garden,East,Online,3,426.12,9.1,1278.37
TXN_00546633,2024-02-16,2024-02-16 21:45:00,CUST_009572,Budget,PROD_0186,Clothing,West,Online,1,40.53,0.0,40.53
TXN_00414474,2023-09-05,2023-09-05 22:04:00,CUST_016169,Budget,PROD_0141,Clothing,North,Mobile App,1,183.93,0.0,183.93
TXN_00158150,2022-09-15,2022-09-15 11:31:00,CUST_033101,Budget,PROD_0069,Electronics,East,Retail Store,1,1700.49,0.0,1700.49
TXN_00477673,2023-11-17,2023-11-17 12:19:00,CUST_047454,Budget,PROD_0443,Books & Media,West,Retail Store,1,44.77,0.0,44.77
TXN_00589350,2024-04-24,2024-04-24 09:42:00,CUST_018997,Budget,PROD_0089,Electronics,West,Retail Store,1,1372.25,0.0,1372.25
TXN_00034571,2022-03-16,2022-03-16 10:38:00,CUST_040075,Standard,PROD_0437,Books & Media,South,Mobile App,2,29.76,0.0,59.52
TXN_00523713,2023-12-27,2023-12-27 08:16:00,CUST_046693,Standard,PROD_0051,Electronics,North,Online,1,1692.09,0.0,1692.09
TXN_00332186,2023-05-02,2023-05-02 15:04:00,CUST_042834,Budget,PROD_0045,Electronics,West,Phone Orders,1,1442.45,0.0,1442.45
TXN_00026728,2022-03-05,2022-03-05 21:04:00,CUST_002112,Budget,PROD_0278,Home & Garden,East,Mobile App,1,365.42,0.0,365.42
TXN_00094787,2022-06-09,2022-06-09 15:43:00,CUST_014444,Premium,PROD_0462,Books & Media,West,Phone Orders,1,13.48,0.0,13.48
TXN_00061285,2022-04-23,2022-04-23 14:54:00,CUST_030665,Standard,PROD_0221,Home & Garden,West,Phone Orders,2,420.63,0.0,841.26
TXN_00022973,2022-02-28,2022-02-28 15:32:00,CUST_046352,Budget,PROD_0271,Home & Garden,South,Mobile App,1,144.84,0.0,144.84
TXN_00191729,2022-10-28,2022-10-28 10:46:00,CUST_029566,Standard,PROD_0414,Books & Media,North,Mobile App,1,87.97,0.0,87.97
TXN_00592230,2024-04-28,2024-04-28 06:11:00,CUST_041307,Premium,PROD_0079,Electronics,East,Phone Orders,1,1542.8,0.0,1542.8
TXN_00532037,2024-01-09,2024-01-09 19:40:00,CUST_013161,Standard,PROD_0301,Sports & Outdoors,Central,Phone Orders,3,435.03,0.0,1305.09
TXN_00790105,2024-12-28,2024-12-28 16:22:00,CUST_019353,Standard,PROD_0025,Electronics,North,Phone Orders,2,253.96,0.0,507.92
TXN_00005312,2022-01-14,2022-01-14 07:18:00,CUST_035778,Standard,PROD_0229,Home & Garden,North,Retail Store,2,285.04,0.0,570.08
TXN_00169986,2022-09-30,2022-09-30 22:31:00,CUST_045114,Standard,PROD_0063,Electronics,South,Mobile App,1,1661.86,0.0,1661.86
TXN_00749443,2024-11-23,2024-11-23 08:43:00,CUST_015767,Budget,PROD_0442,Books & Media,West,Online,1,75.71,0.0,75.71
TXN_00447844,2023-10-18,2023-10-18 16:24:00,CUST_043885,Standard,PROD_0059,Electronics,West,Phone Orders,1,1972.58,0.0,1972.58
TXN_00707468,2024-10-12,2024-10-12 08:49:00,CUST_036540,Premium,PROD_0268,Home & Garden,Central,Online,1,428.82,0.0,428.82
TXN_00443986,2023-10-12,2023-10-12 22:18:00,CUST_010103,Standard,PROD_0182,Clothing,Central,Mobile App,1,21.84,0.0,21.84
TXN_00588882,2024-04-23,2024-04-23 07:24:00,CUST_049310,Budget,PROD_0014,Electronics,West,Mobile App,3,1569.11,0.0,4707.33
TXN_00534101,2024-01-15,2024-01-15 08:33:00,CUST_033213,Standard,PROD_0122,Clothing,North,Phone Orders,7,308.11,0.0,2156.77
TXN_00481030,2023-11-20,2023-11-20 14:38:00,CUST_029457,Premium,PROD_0155,Clothing,Central,Retail Store,2,74.08,0.0,148.16
TXN_00530401,2024-01-05,2024-01-05 07:37:00,CUST_045137,Standard,PROD_0412,Books & Media,North,Online,1,16.7,17.9,16.7
TXN_00306608,2023-03-25,2023-03-25 17:23:00,CUST_017817,Standard,PROD_0162,Clothing,W,Phone Orders,2,270.79,0.0,541.58
TXN_00037467,2022-03-21,2022-03-21 16:38:00,CUST_036285,Standard,PROD_0446,Books & Media,North,Retail Store,8,36.12,15.8,288.93
TXN_00031384,2022-03-11,2022-03-11 19:38:00,CUST_046604,Standard,PROD_0342,Sports & Outdoors,Central,Online,2,165.01,0.0,330.02
TXN_00174756,2022-10-07,2022-10-07 21:01:00,CUST_008139,Standard,PROD_0267,Home & Garden,West,Phone Orders,3,181.79,0.0,545.37
TXN_00211785,2022-11-16,2022-11-16 11:25:00,CUST_033849,Standard,PROD_0435,Books & Media,East,Mobile App,1,23.04,0.0,23.04
TXN_00138776,2022-08-18,2022-08-18 12:32:00,CUST_011233,Budget,PROD_0352,Sports & Outdoors,Central,Retail Store,1,428.31,6.1,428.31
TXN_00112000,2022-07-06,2022-07-06 19:37:00,CUST_045052,Budget,PROD_0472,Books & Media,South,Phone Orders,3,49.89,10.2,149.66
TXN_00724414,2024-11-02,2024-11-02 09:24:00,CUST_028001,Standard,PROD_0009,Electronics,Central,Retail Store,1,685.18,0.0,685.18
TXN_00064731,2022-04-28,2022-04-28 15:59:00,CUST_014397,Budget,PROD_0070,Electronics,West,Online,2,1337.01,0.0,2674.02
TXN_00225900,2022-11-28,2022-11-28 09:09:00,CUST_025585,Standard,PROD_0066,Electronics,Central,Mobile App,2,349.72,0.0,699.44
TXN_00411257,2023-09-01,2023-09-01 21:08:00,CUST_024304,Standard,PROD_0492,Books & Media,Central,Phone Orders,2,71.87,0.0,143.74
TXN_00535479,2024-01-18,2024-01-18 17:12:00,CUST_002623,Budget,PROD_0046,Electronics,North,Retail Store,2,1948.96,0.0,3897.92
TXN_00422681,2023-09-15,2023-09-15 09:57:00,CUST_037396,Standard,PROD_0029,Electronics,East,Online,3,1490.76,0.0,4472.28
TXN_00503338,2023-12-09,2023-12-09 19:30:00,CUST_027005,Standard,PROD_0404,Books & Media,North,Mobile App,3,27.61,0.0,82.83
TXN_00786330,2024-12-25,2024-12-25 15:48:00,CUST_018998,Standard,PROD_0150,Clothing,South,Mobile App,3,49.37,0.0,148.11
TXN_00555528,2024-03-06,2024-03-06 11:43:00,CUST_007656,Standard,PROD_0452,Books & Media,Central,Phone Orders,2,59.97,0.0,119.94
TXN_00516058,2023-12-21,2023-12-21 21:17:00,CUST_003866,Standard,PROD_0087,Electronics,South,Retail Store,1,1198.92,0.0,1198.92
TXN_00237893,2022-12-08,2022-12-08 12:06:00,CUST_018833,Standard,PROD_0198,Clothing,East,Online,9,21.1,0.0,189.9
TXN_00480050,2023-11-19,2023-11-19 22:33:00,CUST_022026,Budget,PROD_0313,Sports & Outdoors,Central,Phone Orders,1,816.66,0.0,816.66
TXN_00589109,2024-04-24,2024-04-24 20:58:00,CUST_049584,Standard,PROD_0374,Sports & Outdoors,West,Retail Store,1,179.23,0.0,179.23
TXN_00005981,2022-01-16,2022-01-16 06:32:00,CUST_028137,Standard,PROD_0050,Electronics,West,Retail Store,1,259.87,5.8,259.87
TXN_00216990,2022-11-19,2022-11-19 10:18:00,CUST_033635,Budget,PROD_0057,Electronics,North,Phone Orders,1,562.63,0.0,562.63
TXN_00669625,2024-08-23,2024-08-23 18:36:00,,Budget,PROD_0286,Home & Garden,West,Mobile App,1,408.37,0.0,408.37
TXN_00792972,2024-12-31,2024-12-31 21:31:00,CUST_017773,Budget,PROD_0352,Sports & Outdoors,South,Mobile App,1,456.1,0.0,456.1
TXN_00732914,2024-11-09,2024-11-09 20:55:00,,Standard,PROD_0484,Books & Media,South,Online,8,20.29,24.4,162.3
TXN_00434834,2023-10-02,2023-10-02 09:42:00,CUST_000580,Standard,PROD_0217,Home & Garden,South,Online,1,254.71,0.0,254.71
TXN_00255239,2022-12-22,2022-12-22 17:13:00,,Standard,PROD_0037,Electronics,South,Online,2,2076.14,0.0,4152.28
TXN_00048870,2022-04-06,2022-04-06 17:57:00,CUST_015116,Premium,PROD_0173,Clothing,North,Phone Orders,7,76.19,16.5,533.34
TXN_00675185,2024-09-02,2024-09-02 06:39:00,CUST_013185,Standard,PROD_0190,Clothing,South,Phone Orders,1,199.55,13.7,199.55
TXN_00771409,2024-12-12,2024-12-12 18:15:00,CUST_019050,Standard,PROD_0202,Home & Garden,West,Online,1,74.2,0.0,74.2
TXN_00277378,2023-01-31,2023-01-31 20:38:00,CUST_045489,Premium,PROD_0474,Books & Media,South,Online,1,87.98,0.0,87.98
TXN_00265257,2022-12-31,2022-12-31 18:10:00,CUST_036239,Standard,PROD_0292,Home & Garden,Central,Mobile App,2,77.87,7.4,155.74
TXN_00448243,2023-10-18,2023-10-18 18:06:00,CUST_031285,Standard,PROD_0159,Clothing,West,Mobile App,1,105.68,0.0,105.68
TXN_00223673,2022-11-25,2022-11-25 06:47:00,CUST_035233,Standard,PROD_0010,Electronics,West,Mobile App,1,1440.81,0.0,1440.81
TXN_00713594,2024-10-21,2024-10-21 22:49:00,CUST_021223,Standard,PROD_0124,Clothing,East,Mobile App,1,226.32,0.0,226.32
TXN_00286983,2023-02-24,2023-02-24 11:47:00,CUST_015154,Budget,PROD_0317,Sports & Outdoors,East,Retail Store,2,279.21,0.0,558.42
TXN_00699901,2024-10-03,2024-10-03 17:12:00,CUST_011314,Budget,PROD_0212,Home & Garden,East,Phone Orders,1,124.1,12.3,124.1
TXN_00733637,2024-11-10,2024-11-10 10:28:00,CUST_024440,Standard,PROD_0409,Books & Media,West,Online,1,24.49,20.0,24.49
TXN_00671034,2024-08-26,2024-08-26 15:14:00,CUST_009539,Budget,PROD_0151,Clothing,North,Online,1,54.9,0.0,54.9
TXN_00627003,2024-06-17,2024-06-17 21:21:00,CUST_047477,Standard,PROD_0207,Home & Garden,South,Mobile App,1,60.28,0.0,60.28
TXN_00452752,2023-10-24,2023-10-24 12:18:00,CUST_027306,Budget,PROD_0174,Clothing,West,Retail Store,1,210.0,0.0,210.0
TXN_00724709,2024-11-02,2024-11-02 17:05:00,CUST_048199,Standard,PROD_0275,Home & Garden,West,Retail Store,1,330.22,0.0,330.22
TXN_00441804,2023-10-10,2023-10-10 16:42:00,CUST_044287,Standard,PROD_0245,Home & Garden,East,Retail Store,1,61.73,0.0,61.73
TXN_00527095,2023-12-30,2023-12-30 08:23:00,CUST_046788,Standard,PROD_0321,Sports & Outdoors,East,Phone Orders,1,457.5,0.0,457.5
TXN_00652463,2024-07-27,2024-07-27 12:28:00,CUST_037844,Budget,PROD_0240,Home & Garden,West,Retail Store,1,107.11,8.5,107.11
TXN_00458213,2023-10-30,2023-10-30 07:53:00,CUST_046874,Budget,PROD_0133,Clothing,Central,Retail Store,1,88.37,0.0,88.37
TXN_00484905,2023-11-23,2023-11-23 08:46:00,CUST_039428,Budget,PROD_0392,Sports & Outdoors,South,Online,1,570.4,6.2,570.4
TXN_00291558,2023-03-04,2023-03-04 17:19:00,CUST_003023,Budget,PROD_0492,Books & Media,South,Mobile App,3,71.87,0.0,215.61
TXN_00470306,2023-11-10,2023-11-10 10:45:00,CUST_001358,Premium,PROD_0265,Home & Garden,South,Online,2,240.59,0.0,481.18
TXN_00474717,2023-11-14,2023-11-14 13:15:00,CUST_017564,Premium,PROD_0425,Books & Media,Central,Mobile App,1,12.62,0.0,12.62
TXN_00017876,2022-02-16,2022-02-16 17:11:00,CUST_031821,Premium,PROD_0041,Electronics,North,Retail Store,1,621.62,0.0,621.62
TXN_00611489,2024-05-24,2024-05-24 20:29:00,CUST_009973,Budget,PROD_0189,Clothing,South,Phone Orders,1,166.21,0.0,166.21
TXN_00156343,2022-09-13,2022-09-13 10:27:00,CUST_016391,Standard,PROD_0312,Sports & Outdoors,North,Phone Orders,1,200.3,0.0,200.3
TXN_00265979,2022-12-31,2022-12-31 16:19:00,CUST_038580,Standard,PROD_0430,Books & Media,West,Online,1,73.16,0.0,73.16
TXN_00048825,2022-04-06,2022-04-06 17:13:00,CUST_024541,Standard,PROD_0496,Books & Media,South,Phone Orders,1,23.14,23.1,23.14
TXN_00175032,2022-10-07,2022-10-07 07:58:00,CUST_002706,Standard,PROD_0413,Books & Media,East,Online,1,36.54,12.0,36.54
TXN_00045653,2022-04-01,2022-04-01 16:01:00,CUST_031629,Standard,PROD_0333,Sports & Outdoors,East,Retail Store,3,682.08,0.0,2046.24
TXN_00027740,2022-03-07,2022-03-07 22:45:00,CUST_020063,Standard,PROD_0416,Books & Media,South,Phone Orders,2,83.86,0.0,167.72
TXN_00221527,2022-11-24,2022-11-24 20:46:00,CUST_021571,Standard,PROD_0115,Clothing,North,Phone Orders,1,172.05,0.0,172.05
TXN_00741656,2024-11-15,2024-11-15 22:53:00,CUST_017921,Premium,PROD_0488,Books & Media,South,Online,2,69.4,0.0,138.8
TXN_00354966,2023-06-02,2023-06-02 07:02:00,CUST_000894,Standard,PROD_0408,Books & Media,West,Phone Orders,1,19.37,11.3,19.37
TXN_00715188,2024-10-22,2024-10-22 10:55:00,CUST_014539,Standard,PROD_0341,Sports & Outdoors,North,Mobile App,2,663.83,0.0,1327.66
TXN_00786343,2024-12-25,2024-12-25 20:58:00,CUST_046979,Budget,PROD_0217,Home & Garden,West,Online,1,254.71,0.0,254.71
TXN_00011240,2022-01-29,2022-01-29 10:56:00,CUST_037633,Standard,PROD_0167,Clothing,East,Mobile App,1,168.16,0.0,168.16
TXN_00443596,2023-10-12,2023-10-12 21:07:00,CUST_035714,Standard,PROD_0183,Clothing,West,Online,1,42.47,0.0,42.47
TXN_00644739,2024-07-16,2024-07-16 09:59:00,CUST_031969,Standard,PROD_0182,Clothing,West,Mobile App,3,19.97,8.6,59.9
TXN_00421478,2023-09-14,2023-09-14 09:11:00,CUST_002746,Premium,PROD_0011,Electronics,West,Retail Store,2,1993.69,0.0,3987.38
TXN_00321530,2023-04-16,2023-04-16 20:38:00,CUST_001723,Standard,PROD_0084,Electronics,South,Online,2,1124.39,0.0,2248.78
TXN_00026981,2022-03-05,2022-03-05 09:52:00,CUST_007361,Budget,PROD_0133,Clothing,North,Mobile App,8,88.37,0.0,706.96
TXN_00538991,2024-01-27,2024-01-27 19:53:00,CUST_006563,Standard,PROD_0035,Electronics,Central,Mobile App,1,903.54,0.0,903.54
TXN_00092159,2022-06-05,2022-06-05 08:54:00,CUST_006908,Premium,PROD_0202,Home & Garden,North,Mobile App,1,69.22,6.7,69.22
TXN_00039752,2022-03-24,2022-03-24 11:54:00,CUST_011617,Premium,PROD_0090,Electronics,East,Phone Orders,1,1729.81,0.0,1729.81
TXN_00121901,2022-07-22,2022-07-22 06:08:00,CUST_046520,Budget,PROD_0096,Electronics,Central,Mobile App,7,1436.16,0.0,10053.12
TXN_00090425,2022-06-02,2022-06-02 16:38:00,CUST_036733,Standard,PROD_0141,Clothing,Central,Retail Store,1,183.93,0.0,183.93
TXN_00395491,2023-08-07,2023-08-07 16:05:00,CUST_027206,Standard,PROD_0170,Clothing,North,Retail Store,1,245.54,10.6,245.54
TXN_00073985,2022-05-11,2022-05-11 22:11:00,CUST_007052,Standard,PROD_0445,Books & Media,North,Mobile App,1,20.99,0.0,20.99
TXN_00227106,2022-11-29,2022-11-29 15:23:00,CUST_048303,Budget,PROD_0454,Books & Media,North,Online,1,71.62,21.4,71.62
TXN_00426451,2023-09-21,2023-09-21 22:35:00,CUST_011001,Standard,PROD_0211,Home & Garden,East,Phone Orders,1,288.66,0.0,288.66
TXN_00297149,2023-03-13,2023-03-13 13:54:00,CUST_046986,Standard,PROD_0416,Books & Media,South,Online,3,83.86,0.0,251.58
TXN_00064005,2022-04-27,2022-04-27 07:21:00,CUST_047513,Budget,PROD_0035,Electronics,North,Online,1,903.54,0.0,903.54
TXN_00726040,2024-11-04,2024-11-04 07:08:00,CUST_026190,Standard,PROD_0385,Sports & Outdoors,South,Mobile App,1,237.61,0.0,237.61
TXN_00213111,2022-11-17,2022-11-17 17:43:00,CUST_003478,Premium,PROD_0093,Electronics,North,Phone Orders,1,1914.11,0.0,1914.11
TXN_00332193,2023-05-02,2023-05-02 08:04:00,CUST_012359,Premium,PROD_0012,Electronics,North,Retail Store,1,630.95,0.0,630.95
TXN_00041644,2022-03-26,2022-03-26 10:34:00,CUST_025287,Standard,PROD_0304,Sports & Outdoors,East,Phone Orders,1,82.44,0.0,82.44
TXN_00729262,2024-11-06,2024-11-06 14:40:00,CUST_044191,Standard,PROD_0478,Books & Media,West,Online,1,113.52,0.0,113.52
TXN_00535878,2024-01-19,2024-01-19 06:49:00,CUST_036734,Budget,PROD_0151,Clothing,East,Retail Store,1,54.9,0.0,54.9
TXN_00290763,2023-03-03,2023-03-03 21:12:00,CUST_035640,Budget,PROD_0130,Clothing,Central,Online,1,230.59,0.0,230.59
TXN_00443321,2023-10-12,2023-10-12 12:23:00,CUST_034589,Standard,PROD_0194,Clothing,North,Retail Store,1,313.77,0.0,313.77
TXN_00088987,2022-05-31,2022-05-31 13:50:00,CUST_046255,Premium,PROD_0408,Books & Media,North,Online,1,21.83,0.0,21.83
TXN_00371549,2023-06-29,2023-06-29 14:30:00,CUST_004898,Standard,PROD_0216,Home & Garden,South,Phone Orders,1,371.51,17.3,371.51
TXN_00070715,2022-05-06,2022-05-06 10:39:00,CUST_047045,Premium,PROD_0390,Sports & Outdoors,East,Online,1,155.88,7.6,155.88
TXN_00215097,2022-11-18,2022-11-18 19:15:00,CUST_030340,Standard,PROD_0246,Home & Garden,East,Online,1,547.81,0.0,547.81
TXN_00143618,2022-08-25,2022-08-25 16:24:00,CUST_028551,Standard,PROD_0154,Clothing,North,Retail Store,2,331.58,0.0,663.16
TXN_00704968,2024-10-10,2024-10-10 19:53:00,CUST_030022,Standard,PROD_0106,Clothing,Central,Online,1,15.39,20.9,15.39
TXN_00154685,2022-09-10,2022-09-10 07:31:00,CUST_042980,Standard,PROD_0380,Sports & Outdoors,South,Retail Store,1,689.39,0.0,689.39
TXN_00153951,2022-09-09,2022-09-09 08:51:00,CUST_039307,Budget,PROD_0235,Home & Garden,Centre,Mobile App,3,318.01,9.0,954.02
TXN_00069046,2022-05-04,2022-05-04 11:50:00,CUST_025441,Standard,PROD_0216,Home & Garden,West,Phone Orders,1,449.34,0.0,449.34
TXN_00172622,2022-10-04,2022-10-04 22:30:00,CUST_019024,Standard,PROD_0325,Sports & Outdoors,North,Mobile App,3,186.61,0.0,559.83
TXN_00631005,2024-06-24,2024-06-24 11:51:00,CUST_049579,Standard,PROD_0165,Clothing,West,Mobile App,1,178.63,0.0,178.63
TXN_00289451,2023-03-02,2023-03-02 13:15:00,CUST_002407,Premium,PROD_0205,Home & Garden,Central,Phone Orders,3,146.48,0.0,439.44
TXN_00194883,2022-11-01,2022-11-01 19:30:00,CUST_047423,Standard,PROD_0380,Sports & Outdoors,East,Phone Orders,1,689.39,0.0,689.39
TXN_00402222,2023-08-17,2023-08-17 10:44:00,CUST_017697,Standard,PROD_0026,Electronics,North,Phone Orders,3,531.37,0.0,1594.11
TXN_00421423,2023-09-14,2023-09-14 16:43:00,CUST_006674,Budget,PROD_0196,Clothing,Central,Online,3,208.01,0.0,624.03
TXN_00778170,2024-12-18,2024-12-18 12:20:00,CUST_036233,Budget,PROD_0226,Home & Garden,South,Online,1,427.84,0.0,427.84
TXN_00278126,2023-02-01,2023-02-01 06:27:00,CUST_015506,Standard,PROD_0073,Electronics,South,Phone Orders,1,1671.23,11.7,1671.23
TXN_00468986,2023-11-09,2023-11-09 18:44:00,CUST_043514,Budget,PROD_0233,Home & Garden,Central,Phone Orders,2,418.49,0.0,836.98
TXN_00451454,2023-10-21,2023-10-21 08:29:00,CUST_033289,Standard,PROD_0238,Home & Garden,South,Mobile App,1,401.61,0.0,401.61
TXN_00746883,2024-11-21,2024-11-21 22:08:00,CUST_001959,Budget,PROD_0037,Electronics,South,Phone Orders,1,2076.14,0.0,2076.14
TXN_00332893,2023-05-03,2023-05-03 20:05:00,CUST_046059,Standard,PROD_0391,Sports & Outdoors,South,Online,1,141.3,15.2,141.3
TXN_00422517,2023-09-15,2023-09-15 21:10:00,CUST_003757,Premium,PROD_0379,Sports & Outdoors,West,Retail Store,1,79.99,0.0,79.99
TXN_00792426,2024-12-30,2024-12-30 09:23:00,CUST_043954,Budget,PROD_0273,Home & Garden,North,Online,3,74.68,0.0,224.04
TXN_00565004,2024-03-20,2024-03-20 06:32:00,CUST_026906,Standard,PROD_0496,Books & Media,South,Online,1,30.11,0.0,30.11
TXN_00632292,2024-06-26,2024-06-26 07:15:00,CUST_009912,Standard,PROD_0449,Books & Media,North,Online,2,101.52,0.0,203.04
TXN_00457268,2023-10-29,2023-10-29 13:56:00,CUST_044721,Standard,PROD_0479,Books & Media,West,Mobile App,1,30.71,0.0,30.71
TXN_00116230,2022-07-13,2022-07-13 15:45:00,CUST_037769,Standard,PROD_0197,Clothing,North,Mobile App,1,116.86,0.0,116.86
TXN_00671619,2024-08-27,2024-08-27 06:39:00,CUST_026122,Standard,PROD_0252,Home & Garden,Eastern,Phone Orders,1,43.73,23.0,43.73
TXN_00208397,2022-11-12,2022-11-12 07:09:00,CUST_037643,Standard,PROD_0151,Clothing,East,Retail Store,1,54.9,0.0,54.9
TXN_00017454,2022-02-15,2022-02-15 07:54:00,CUST_009148,Standard,PROD_0379,Sports & Outdoors,West,Mobile App,1,79.99,0.0,79.99
TXN_00101656,2022-06-20,2022-06-20 07:13:00,CUST_018313,Budget,PROD_0003,Electronics,South,Online,1,1709.67,0.0,1709.67
TXN_00408563,2023-08-28,2023-08-28 22:10:00,CUST_032169,Standard,PROD_0027,Electronics,Central,Phone Orders,1,1373.77,0.0,1373.77
TXN_00564995,2024-03-19,2024-03-19 22:07:00,CUST_028142,Standard,PROD_0290,Home & Garden,South,Phone Orders,1,91.54,12.2,91.54
TXN_00025191,2022-03-03,2022-03-03 11:50:00,CUST_014427,Premium,PROD_0040,Electronics,East,Online,1,633.56,0.0,633.56
TXN_00685151,2024-09-14,2024-09-14 15:26:00,CUST_046371,Standard,PROD_0207,Home & Garden,Central,Phone Orders,2,60.28,0.0,120.56
TXN_00071547_DUP,2022-05-07,2022-05-07 10:21:00,CUST_006960,Standard,PROD_0248,Home & Garden,West,Online,1,18.28,0.0,18.28
TXN_00528951,2024-01-02,2024-01-02 17:26:00,CUST_017328,Budget,PROD_0269,Home & Garden,South,Phone Orders,1,292.17,0.0,292.17
TXN_00410149,2023-08-30,2023-08-30 10:38:00,CUST_012634,Standard,PROD_0199,Clothing,Central,Retail Store,1,178.68,0.0,178.68
TXN_00268192,2023-01-06,2023-01-06 07:54:00,CUST_001136,Standard,PROD_0169,Clothing,East,Online,1,317.71,0.0,317.71
TXN_00271929,2023-01-16,2023-01-16 22:00:00,CUST_038944,Standard,PROD_0045,Electronics,Central,Online,2,1442.45,0.0,2884.9
TXN_00621865,2024-06-10,2024-06-10 20:04:00,CUST_026188,Standard,PROD_0172,Clothing,South,Retail Store,1,146.02,21.9,146.02
TXN_00555212,2024-03-06,2024-03-06 20:23:00,CUST_034069,Premium,PROD_0034,Electronics,North,Mobile App,1,130.4,0.0,130.4
TXN_00184067,2022-10-19,2022-10-19 08:43:00,CUST_009092,Standard,PROD_0439,Books & Media,East,Online,1,3.9,24.5,3.9
TXN_00608686,2024-05-21,2024-05-21 06:27:00,CUST_037805,Standard,PROD_0305,Sports & Outdoors,North,Phone Orders,1,545.07,0.0,545.07
TXN_00337453,2023-05-09,2023-05-09 08:47:00,CUST_047461,Standard,PROD_0313,Sports & Outdoors,Centre,Retail Store,2,816.66,0.0,1633.32
TXN_00081617,2022-05-20,2022-05-20 13:26:00,,Premium,PROD_0213,Home & Garden,North,Online,1,112.27,0.0,112.27
TXN_00393660,2023-08-04,2023-08-04 07:13:00,CUST_002295,Premium,PROD_0095,Electronics,South,Mobile App,1,2229.43,0.0,2229.43
TXN_00757517,2024-11-29,2024-11-29 15:13:00,CUST_018491,Premium,PROD_0436,Books & Media,North,Retail Store,1,57.11,0.0,57.11
TXN_00128148,2022-08-02,2022-08-02 12:55:00,CUST_046014,Budget,PROD_0179,Clothing,East,Retail Store,1,23.28,0.0,23.28
TXN_00436204,2023-10-03,2023-10-03 06:34:00,CUST_045097,Standard,PROD_0091,Electronics,North,Mobile App,1,1293.47,0.0,1293.47
TXN_00786211,2024-12-25,2024-12-25 22:09:00,CUST_047755,Standard,PROD_0339,Sports & Outdoors,North,Mobile App,1,627.47,0.0,627.47
TXN_00509328,2023-12-14,2023-12-14 10:50:00,CUST_038664,Standard,PROD_0500,Books & Media,East,Online,1,11.25,23.2,11.25
TXN_00257683,2022-12-24,2022-12-24 13:28:00,CUST_030801,Premium,PROD_0177,Clothing,South,Retail Store,2,150.3,0.0,300.6
TXN_00526799,2023-12-29,2023-12-29 12:03:00,CUST_025062,Standard,PROD_0396,Sports & Outdoors,South,Phone Orders,1,210.17,13.0,210.17
TXN_00009224,2022-01-25,2022-01-25 20:31:00,CUST_017134,Standard,PROD_0329,Sports & Outdoors,North,Retail Store,1,420.64,0.0,420.64
TXN_00055669,2022-04-15,2022-04-15 08:29:00,CUST_044672,Standard,PROD_0096,Electronics,Central,Online,1,1436.16,0.0,1436.16
TXN_00095493,2022-06-10,2022-06-10 13:30:00,CUST_014482,Budget,PROD_0226,Home & Garden,South,Online,3,427.84,0.0,1283.52
TXN_00555724,2024-03-07,2024-03-07 20:32:00,CUST_048625,Budget,PROD_0005,Electronics,South,Online,1,61.34,0.0,61.34
TXN_00373395,2023-07-03,2023-07-03 14:33:00,CUST_010646,Standard,PROD_0254,Home & Garden,North,Retail Store,1,512.02,0.0,512.02
TXN_00295598,2023-03-10,2023-03-10 18:10:00,CUST_032445,Standard,PROD_0481,Books & Media,West,Mobile App,1,48.13,16.5,48.13
TXN_00618810,2024-06-05,2024-06-05 14:37:00,CUST_033369,Budget,PROD_0176,Clothing,South,Retail Store,2,76.02,18.8,152.04
